,0,0,0
,0.0060951,0,0
,0.049507,0,0
,0.1656,0,0
,0.35044,0,0
,0.56733,0,0
,0.78808,0,0
,1.0088,0,0
,1.2289,0,0
,1.4417,0,0
,1.638,0,0
,1.8158,0,0
,1.9835,0,0
,2.1439,0.013324,0.24574
,2.2631,0.063178,0.5443
,2.3373,0.11789,0.72784
,2.3952,0.17827,0.88789
,2.4426,0.2473,1.058
,2.4778,0.327,1.2581
,2.497,0.42277,1.4851
,2.4993,0.52716,1.5844
,2.4886,0.63297,1.7884
,2.4504,0.73805,2.0525
,2.3841,0.83465,2.2909
,2.2966,0.91444,2.5193
,2.1928,0.97113,2.7772
,2.0861,0.99668,3.0367
,2.0193,0.99994,3.1353
,2.0031,0.99998,3.1414
